MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,Humidity,Temperature,label
4.16,1.63,2.19,4.92,1.34,67.7,66.53,1.11,17.03,4.35,84.4,39.1,spoiled
4.18,1.62,2.19,4.96,1.32,67.09,65.83,1.14,17.32,4.37,84.4,39.1,spoiled
4.2,1.62,2.17,4.9,1.35,64.76,65.15,1.1,17.47,4.39,84.5,39.2,spoiled
4.2,1.62,2.19,4.92,1.34,70.89,65.15,1.11,16.67,4.37,84.5,39.2,spoiled
4.16,1.63,2.19,4.94,1.31,68.32,65.15,1.12,17.25,4.35,84.4,39.1,spoiled
4.16,1.61,2.17,4.9,1.34,65.91,63.81,1.1,17.1,4.35,84.3,39.2,spoiled
4.14,1.64,2.19,4.92,1.31,66.5,65.83,1.12,17.25,4.35,84.3,39.2,spoiled
4.14,1.64,2.16,4.9,1.32,68.32,64.47,1.09,17.32,4.33,84.3,39.2,spoiled
4.16,1.63,2.17,4.92,1.35,68.95,65.83,1.14,17.39,4.35,84.2,39.1,spoiled
4.16,1.63,2.19,4.92,1.34,65.91,65.15,1.11,17.25,4.35,84.0,39.1,spoiled
4.18,1.63,2.17,4.9,1.34,67.09,53.69,1.11,16.33,4.33,84.0,39.2,spoiled
4.22,1.62,2.17,4.9,1.34,60.48,63.81,1.1,16.88,4.37,84.0,39.2,spoiled
4.18,1.64,2.17,4.9,1.32,68.32,65.15,1.11,17.03,4.35,83.9,39.2,spoiled
4.18,1.64,2.19,4.94,1.3,66.5,66.53,1.11,16.96,4.33,83.7,39.1,spoiled
4.2,1.63,2.19,4.92,1.32,67.7,63.81,1.12,12.49,4.35,83.7,39.4,spoiled
4.18,1.64,2.19,4.94,1.3,65.33,64.47,1.1,13.91,4.35,83.6,39.2,spoiled
4.2,1.66,2.17,4.9,1.35,60.48,63.81,1.12,15.03,4.33,83.6,39.2,spoiled
4.2,1.64,2.2,4.92,1.32,64.76,65.15,1.12,15.6,4.33,83.7,39.2,spoiled
4.18,1.66,2.2,4.96,1.31,63.64,65.83,1.14,15.79,4.35,83.8,39.2,spoiled
4.16,1.62,2.19,4.92,1.35,65.91,63.81,1.1,16.19,4.37,83.8,39.2,spoiled
4.2,1.66,2.17,4.92,1.32,61.5,63.16,1.12,16.06,3.9,83.9,39.2,spoiled
4.22,1.64,2.19,4.94,1.35,62.55,62.53,1.11,16.33,4.37,83.7,39.1,spoiled
4.22,1.63,2.19,4.92,1.35,65.33,65.83,1.14,16.4,4.39,83.9,39.1,spoiled
4.18,1.63,2.2,4.92,1.35,66.5,63.81,1.11,16.53,4.39,84.0,39.2,spoiled
4.2,1.62,2.19,4.96,1.32,65.91,63.81,1.12,16.88,4.41,84.1,39.1,spoiled
4.22,1.66,2.17,4.9,1.34,68.32,65.83,1.14,10.58,4.35,84.2,39.2,spoiled
4.16,1.64,2.2,4.92,1.31,68.95,65.83,1.12,8.08,4.35,84.4,39.2,spoiled
4.2,1.66,2.17,4.88,1.34,65.91,63.81,1.08,9.86,4.35,84.4,39.2,spoiled
4.18,1.66,2.19,4.94,1.32,63.09,65.83,1.14,11.18,4.31,84.4,39.3,spoiled
4.16,1.64,2.2,4.92,1.34,67.09,65.15,1.12,12.15,4.33,84.5,39.1,spoiled
4.16,1.62,2.19,4.92,1.32,67.7,67.25,1.11,13.05,4.35,84.5,39.1,spoiled
4.2,1.64,2.19,4.9,1.32,67.09,65.83,1.12,13.75,4.33,84.4,39.1,spoiled
4.22,1.64,2.19,4.94,1.32,65.91,65.15,1.11,14.37,4.37,84.4,39.1,spoiled
4.24,1.64,2.2,4.96,1.34,67.09,63.81,1.11,15.03,4.37,84.5,39.1,spoiled
4.18,1.64,2.19,4.94,1.32,62.55,63.81,1.1,15.66,4.39,84.3,39.1,spoiled
4.2,1.64,2.2,4.96,1.32,65.91,65.83,1.11,16.06,4.37,84.3,39.1,spoiled
4.2,1.66,2.2,4.94,1.35,65.33,63.81,1.11,16.6,4.33,84.2,39.1,spoiled
4.22,1.64,2.2,4.99,1.32,68.32,65.83,1.12,16.88,4.17,84.3,39.1,spoiled
4.2,1.64,2.17,4.94,1.34,66.5,65.15,1.12,17.17,4.35,84.4,39.0,spoiled
4.24,1.64,2.2,4.99,1.32,66.5,66.53,1.11,17.62,4.37,84.5,39.1,spoiled
4.2,1.62,2.19,4.94,1.35,67.09,65.15,1.12,17.84,4.41,84.6,39.1,spoiled
4.18,1.66,2.2,4.92,1.35,66.5,65.15,1.1,17.92,4.37,84.7,39.0,spoiled
4.2,1.66,2.2,4.92,1.34,68.95,63.81,1.11,18.07,4.35,84.6,39.1,spoiled
4.22,1.66,2.22,4.96,1.34,68.95,64.47,1.12,18.23,4.39,84.6,39.1,spoiled
4.2,1.64,2.2,4.96,1.34,68.32,114.03,1.14,18.07,4.35,84.7,39.1,spoiled
4.24,1.64,2.19,4.96,1.34,67.7,65.83,1.14,17.62,4.37,84.6,39.2,spoiled
4.2,1.66,2.19,4.94,1.32,65.91,63.81,1.11,17.54,4.35,84.7,39.1,spoiled
4.18,1.64,2.2,4.94,1.34,67.7,64.47,1.14,17.03,4.35,84.8,39.1,spoiled
4.16,1.62,2.2,4.99,1.32,64.19,64.47,1.15,16.74,4.37,84.7,39.1,spoiled
4.18,1.64,2.2,4.96,1.31,65.91,65.15,1.11,16.74,4.33,84.7,39.1,spoiled
4.2,1.64,2.2,4.96,1.32,66.5,65.83,1.14,16.67,4.31,84.8,39.1,spoiled
4.18,1.63,2.13,5.12,1.35,67.7,66.53,1.12,16.96,4.37,84.7,39.1,spoiled
4.2,1.64,2.2,4.96,1.32,68.32,65.15,1.11,17.03,4.35,84.7,39.1,spoiled
4.16,1.62,2.2,4.96,1.32,68.95,64.47,1.12,17.39,4.37,84.6,39.1,spoiled
4.2,1.64,2.2,4.99,1.31,66.5,66.53,1.11,17.62,4.23,84.7,39.1,spoiled
4.16,1.62,2.2,4.99,1.31,63.09,63.81,1.12,17.47,4.35,84.8,39.1,spoiled
4.16,1.64,2.2,4.96,1.32,56.67,65.15,1.12,17.32,4.29,84.8,39.1,spoiled
4.16,1.63,2.2,5.01,1.3,48.06,63.81,1.12,17.25,4.31,84.8,39.1,spoiled
4.18,1.66,2.2,5.01,1.32,59.49,63.81,1.12,17.25,4.29,84.7,39.1,spoiled
4.14,1.62,2.19,4.94,1.34,37.72,65.15,1.1,17.32,4.33,84.7,39.1,spoiled
4.16,1.64,2.19,4.99,1.36,37.04,65.15,1.1,17.32,4.27,84.6,39.1,spoiled
4.2,1.62,2.19,4.99,1.34,36.82,63.81,1.1,17.47,4.31,84.5,39.1,spoiled
4.2,1.66,2.17,4.99,1.36,46.73,65.83,1.14,17.54,4.31,84.5,39.1,spoiled
4.18,1.66,2.19,5.01,1.32,41.43,65.15,1.09,17.62,4.31,84.5,39.1,spoiled
4.2,1.66,2.2,5.01,1.32,37.26,67.25,1.11,17.62,4.31,84.5,39.1,spoiled
4.2,1.64,2.2,4.96,1.35,37.04,63.81,1.1,17.77,4.31,84.5,39.1,spoiled
4.2,1.63,2.22,4.96,1.32,52.85,63.81,1.11,18.07,4.37,84.5,39.1,spoiled
4.2,1.64,2.19,4.94,1.35,57.13,63.81,1.14,17.92,4.35,84.5,39.1,spoiled
4.16,1.66,2.19,4.96,1.32,62.02,65.15,1.14,17.84,4.31,84.5,39.1,spoiled
4.2,1.63,2.2,4.99,1.31,57.58,67.25,1.14,17.92,4.33,84.4,39.2,spoiled
4.18,1.62,2.2,4.94,1.34,63.64,63.81,1.1,18.23,4.37,84.4,39.1,spoiled
4.16,1.62,2.2,4.94,1.32,63.09,65.83,1.14,18.0,4.37,84.5,39.1,spoiled
4.2,1.63,2.2,4.96,1.31,59.49,67.25,1.11,18.23,4.33,83.8,38.9,spoiled
4.2,1.66,2.2,4.99,1.31,62.55,65.15,1.11,18.23,4.31,84.5,39.1,spoiled
4.18,1.62,2.19,4.94,1.34,63.64,63.81,1.1,18.31,4.35,84.5,39.1,spoiled
4.14,1.66,2.2,4.92,1.32,67.09,64.47,1.12,7.46,4.33,84.4,39.1,spoiled
4.18,1.64,2.17,4.88,1.31,64.76,63.81,1.11,8.88,4.29,84.3,39.1,spoiled
4.18,1.62,2.19,4.9,1.31,64.76,65.15,1.11,10.75,4.29,84.4,39.1,spoiled
4.16,1.63,2.19,4.88,1.32,64.76,65.15,1.11,11.96,4.25,84.4,39.1,spoiled
4.12,1.62,2.2,4.94,1.3,64.76,63.81,1.12,12.79,4.27,84.3,39.1,spoiled
4.18,1.63,2.19,4.9,1.34,64.76,66.53,1.12,13.47,4.29,84.4,39.1,spoiled
4.16,1.64,2.19,4.9,1.32,67.09,64.47,1.14,13.97,4.27,84.4,39.1,spoiled
4.16,1.63,2.2,4.96,1.32,56.67,63.81,1.1,14.55,4.31,84.4,39.1,spoiled
4.18,1.63,2.17,4.92,1.32,59.49,63.81,1.1,15.15,4.29,84.4,39.1,spoiled
4.18,1.64,2.19,4.9,1.32,58.52,65.83,1.12,15.6,4.27,84.4,39.1,spoiled
4.18,1.62,2.19,4.94,1.31,57.58,43.95,1.1,16.12,4.31,84.5,39.1,spoiled
4.18,1.63,2.17,4.92,1.32,38.18,65.15,1.1,16.53,4.27,84.4,39.2,spoiled
4.14,1.63,2.19,4.94,1.34,37.72,65.15,1.11,16.88,4.27,84.5,39.1,spoiled
4.12,1.61,2.19,4.94,1.34,37.26,66.53,1.12,17.03,4.33,84.5,39.1,spoiled
4.18,1.64,2.16,4.92,1.34,37.95,65.15,1.12,17.32,4.27,84.4,39.4,spoiled
4.14,1.63,2.19,4.94,1.34,37.95,65.83,1.1,17.54,4.33,84.4,39.1,spoiled
4.16,1.62,2.19,4.94,1.34,61.5,65.83,1.11,16.46,4.29,84.4,39.1,spoiled
4.16,1.62,2.17,4.9,1.34,59.49,63.81,1.14,16.74,4.33,84.4,39.1,spoiled
4.18,1.62,2.19,4.96,1.3,37.95,65.15,1.1,17.03,4.31,84.4,39.1,spoiled
4.16,1.62,2.19,4.92,1.32,37.49,65.15,1.09,17.03,4.37,84.3,39.1,spoiled
4.14,1.59,2.17,4.92,1.31,37.49,66.53,1.12,17.25,4.33,84.2,39.1,spoiled
4.18,1.62,2.17,4.96,1.31,37.72,65.15,1.09,17.39,4.35,84.3,39.0,spoiled
4.14,1.63,2.19,4.92,1.32,37.49,65.83,1.14,17.54,4.25,84.2,39.2,spoiled
4.14,1.61,2.16,4.94,1.31,37.49,66.53,1.11,17.62,4.27,84.2,39.2,spoiled
4.08,1.63,2.16,4.92,1.31,37.95,64.47,1.1,17.77,4.25,84.2,39.2,spoiled
4.16,1.63,2.17,4.92,1.34,37.49,63.81,1.09,17.84,4.27,84.0,39.2,spoiled
4.18,1.63,2.17,4.96,1.3,38.18,63.81,1.09,17.84,4.29,84.0,39.2,spoiled
4.18,1.62,2.17,4.92,1.34,38.18,62.53,1.1,18.07,4.84,84.1,39.1,spoiled
4.14,1.62,2.19,4.96,1.31,37.72,63.81,1.11,17.84,4.31,84.1,39.2,spoiled
4.14,1.63,2.16,4.96,1.3,38.41,63.81,1.11,17.84,4.27,84.0,39.2,spoiled
4.14,1.63,2.16,4.94,1.31,37.95,64.47,1.11,17.92,4.31,84.0,39.2,spoiled
4.14,1.63,2.16,4.94,1.34,38.18,62.53,1.09,17.92,4.31,84.0,39.1,spoiled
4.14,1.63,2.16,4.94,1.32,37.95,63.81,1.09,18.07,4.31,84.0,39.1,spoiled
4.14,1.62,2.19,4.94,1.32,38.18,62.53,1.09,18.0,4.33,84.0,39.2,spoiled
4.14,1.61,2.17,4.94,1.31,37.95,61.9,1.09,18.39,4.37,84.0,39.2,spoiled
4.18,1.62,2.17,4.94,1.34,38.41,63.16,1.11,18.07,4.35,84.0,39.2,spoiled
4.16,1.62,2.19,4.96,1.34,38.65,61.9,1.1,18.31,4.37,83.9,39.2,spoiled
4.14,1.63,2.2,4.99,1.3,38.18,63.16,1.11,18.31,4.33,83.9,39.2,spoiled
4.18,1.61,2.17,4.94,1.32,38.41,63.16,1.12,18.39,4.37,83.8,39.2,spoiled
4.16,1.63,2.19,4.99,1.31,38.65,61.28,1.12,18.31,4.33,83.8,39.2,spoiled
4.16,1.62,2.16,4.94,1.31,37.95,60.68,1.09,18.31,4.33,83.8,39.2,spoiled
4.16,1.62,2.17,4.94,1.34,37.95,61.9,1.08,18.0,4.29,83.8,39.2,spoiled
4.14,1.61,2.19,4.99,1.3,38.18,62.53,1.11,18.0,4.37,83.7,39.2,spoiled
4.14,1.62,2.19,4.94,1.34,38.18,60.68,1.09,18.23,4.37,83.8,39.2,spoiled
4.14,1.63,2.16,4.94,1.31,38.18,61.28,1.09,18.15,4.17,83.8,39.1,spoiled
4.14,1.61,2.19,4.99,1.3,38.18,61.9,1.11,18.23,4.29,83.8,39.2,spoiled
4.18,1.61,2.17,4.94,1.34,38.89,62.53,1.11,18.31,4.27,83.9,39.1,spoiled
4.18,1.61,2.17,4.96,1.31,37.95,61.28,1.1,18.47,4.27,84.0,39.2,spoiled
4.14,1.63,2.19,4.94,1.34,37.95,61.9,1.01,18.39,4.25,83.9,39.1,spoiled
4.16,1.61,2.17,4.99,1.32,38.18,62.53,1.09,18.0,4.23,83.8,39.0,spoiled
4.16,1.63,2.19,4.99,1.31,38.89,62.53,1.12,18.0,4.23,83.9,39.2,spoiled
4.2,1.63,2.2,4.99,1.32,38.65,62.53,1.1,18.0,4.19,83.9,39.2,spoiled
4.18,1.63,2.19,4.96,1.32,38.41,63.81,1.11,17.92,4.19,83.9,39.2,spoiled
4.24,1.62,2.17,4.99,1.31,62.55,61.28,1.1,18.23,4.23,83.9,39.2,spoiled
4.2,1.64,2.17,4.96,1.34,59.0,61.28,1.12,18.0,4.23,83.9,39.2,spoiled
4.2,1.63,2.19,4.99,1.18,53.26,60.09,1.1,18.23,4.21,83.7,39.1,spoiled
4.16,1.63,2.2,4.99,1.32,57.58,62.53,1.1,18.39,4.19,83.7,39.2,spoiled
4.2,1.63,2.17,4.96,1.34,59.98,61.9,1.11,18.31,4.17,83.8,39.2,spoiled
4.16,1.62,2.19,5.01,1.31,38.18,64.47,1.11,18.23,4.19,83.8,39.2,spoiled
4.16,1.63,2.19,5.01,1.32,38.18,62.53,1.11,18.23,4.21,83.9,39.1,spoiled
4.18,1.61,2.19,4.99,1.34,38.41,63.16,1.11,18.31,4.19,83.9,39.1,spoiled
4.16,1.63,2.19,5.03,1.32,37.72,63.16,1.09,18.23,4.25,83.9,39.1,spoiled
4.03,1.63,2.14,5.03,1.31,63.64,63.81,1.12,18.31,4.27,83.9,39.2,spoiled
4.2,1.62,2.17,4.99,1.34,62.02,63.16,1.12,18.31,4.29,84.0,39.2,spoiled
4.18,1.61,2.19,4.99,1.32,58.05,63.16,1.12,18.15,4.29,84.0,39.2,spoiled
4.2,1.62,2.2,5.03,1.34,54.49,63.16,1.12,18.0,4.19,84.0,39.2,spoiled
4.18,1.64,2.19,5.03,1.32,55.78,62.53,1.1,18.07,4.23,83.9,39.2,spoiled
4.22,1.61,2.17,4.99,1.31,57.13,62.53,1.1,18.07,4.29,84.0,39.2,spoiled
4.2,1.71,2.17,4.99,1.32,61.5,63.16,1.11,18.0,4.29,84.0,39.2,spoiled
4.18,1.62,2.19,5.03,1.34,38.18,62.53,1.09,17.69,4.27,84.0,39.2,spoiled
4.16,1.61,2.16,4.99,1.32,38.18,62.53,1.09,17.17,4.25,84.0,39.2,spoiled
4.2,1.61,2.19,5.03,1.31,38.41,63.81,1.09,16.88,4.25,84.0,39.2,spoiled
4.18,1.63,2.17,5.01,1.34,54.08,63.81,1.01,16.46,4.23,84.0,39.1,spoiled
4.2,1.63,2.17,4.99,1.34,54.92,61.9,1.1,16.4,4.23,83.3,38.6,spoiled
4.16,1.62,2.19,4.99,1.34,59.0,61.28,1.12,16.4,4.27,84.0,39.2,spoiled
4.16,1.62,2.2,5.01,1.3,60.48,62.53,1.14,16.6,4.25,83.9,39.2,spoiled
4.16,1.62,2.19,5.05,1.32,60.48,63.16,1.09,16.67,4.25,84.0,39.2,spoiled
4.18,1.62,2.19,4.99,1.34,56.67,64.47,1.12,16.88,4.21,83.9,39.2,spoiled
4.18,1.62,2.19,4.99,1.34,60.48,64.47,1.11,16.88,4.23,84.0,39.2,spoiled
4.16,1.64,2.19,5.05,1.31,59.98,53.69,1.14,16.6,4.19,84.0,39.2,spoiled
4.16,1.61,2.16,5.03,1.34,41.96,63.16,1.1,16.12,4.23,84.0,39.2,spoiled
4.14,1.63,2.16,5.03,1.36,41.69,62.53,1.09,15.92,4.23,84.0,39.2,spoiled
4.14,1.62,2.16,5.05,1.34,41.96,62.53,1.09,15.86,4.23,84.0,39.2,spoiled
4.18,1.59,2.17,5.05,1.34,41.43,62.53,1.08,15.86,4.21,84.0,39.2,spoiled
4.14,1.63,2.17,5.03,1.34,41.69,61.28,1.09,15.99,4.21,84.0,39.1,spoiled
4.16,1.61,2.19,5.03,1.34,40.9,61.28,1.08,15.92,4.19,84.0,39.2,spoiled
4.18,1.64,2.16,5.03,1.35,41.96,61.28,1.08,16.06,4.19,83.7,39.2,spoiled
4.2,1.63,2.17,5.05,1.34,41.43,63.16,1.08,15.92,4.23,83.6,39.2,spoiled
4.14,1.63,2.19,5.03,1.36,41.69,61.28,1.11,15.99,4.17,83.5,39.2,spoiled
4.2,1.62,2.19,5.03,1.34,41.96,60.09,1.11,16.12,4.19,83.5,39.2,spoiled
4.16,1.63,2.17,5.03,1.32,41.16,63.16,1.08,16.06,4.31,83.5,39.2,spoiled
4.18,1.63,2.16,5.01,1.35,41.16,61.9,1.09,15.99,4.29,83.5,39.2,spoiled
4.18,1.62,2.19,5.05,1.36,41.96,60.09,1.08,15.92,4.25,83.5,39.2,spoiled
4.14,1.63,2.19,5.03,1.36,41.96,63.81,1.1,16.74,4.27,83.4,39.3,spoiled
4.18,1.62,2.16,5.03,1.36,41.69,61.28,1.09,15.86,4.27,83.2,39.3,spoiled
4.16,1.64,2.19,5.03,1.35,42.24,61.28,1.09,16.06,4.31,83.0,39.3,spoiled
4.14,1.62,2.19,5.07,1.35,42.24,60.68,1.09,16.06,4.29,82.9,39.2,spoiled
4.1,1.62,2.17,5.07,1.34,41.43,61.9,1.11,16.19,4.31,83.0,39.2,spoiled
4.16,1.62,2.19,5.05,1.35,41.69,62.53,1.08,16.33,4.25,83.0,39.3,spoiled
4.16,1.64,2.19,5.05,1.36,41.69,63.16,1.1,16.53,4.29,83.1,39.3,spoiled
4.18,1.59,2.17,5.07,1.35,41.69,61.28,1.09,16.53,4.31,83.2,39.3,spoiled
4.18,1.62,2.2,5.1,1.32,41.69,61.9,1.09,16.53,4.27,83.2,39.3,spoiled
4.2,1.66,2.19,5.1,1.34,41.96,61.28,1.09,16.74,4.29,83.1,39.3,spoiled
4.2,1.66,2.19,5.1,1.32,41.96,62.53,1.11,16.88,4.29,83.2,39.3,spoiled
4.16,1.62,2.19,5.05,1.38,41.43,63.16,1.11,16.88,4.31,83.1,39.3,spoiled
4.16,1.63,2.19,5.1,1.34,41.69,63.81,1.1,17.17,4.29,83.1,39.3,spoiled
4.2,1.64,2.19,5.05,1.35,42.24,63.81,1.1,17.25,4.31,83.1,39.3,spoiled
4.18,1.62,2.19,5.05,1.35,42.24,62.53,1.08,17.17,4.29,83.1,39.3,spoiled
4.2,1.63,2.17,5.05,1.32,42.24,61.9,1.11,17.39,4.27,83.1,39.3,spoiled
4.24,1.63,2.17,5.07,1.32,41.69,63.81,1.11,17.39,4.29,83.1,39.4,spoiled
4.18,1.63,2.19,5.05,1.32,41.69,63.81,1.1,17.47,4.27,83.0,39.3,spoiled
4.2,1.63,2.19,5.05,1.35,42.52,61.9,1.1,17.62,4.29,83.0,39.3,spoiled
4.22,1.62,2.17,5.1,1.31,41.96,61.9,1.08,17.77,4.25,83.0,39.3,spoiled
4.22,1.62,2.19,5.1,1.34,41.43,62.53,1.11,17.92,4.23,83.0,39.3,spoiled
4.24,1.62,2.17,5.1,1.32,41.69,63.16,1.1,17.84,4.23,83.0,39.4,spoiled
4.22,1.66,2.17,5.05,1.35,41.69,61.9,1.11,17.69,4.25,82.9,39.3,spoiled
4.2,1.61,2.19,5.05,1.32,42.52,62.53,1.08,17.47,4.23,83.0,39.3,spoiled
4.18,1.62,2.17,5.07,1.35,41.96,64.47,1.08,17.54,4.19,83.0,39.3,spoiled
4.18,1.64,2.19,5.07,1.34,42.52,63.81,1.11,17.69,4.19,83.0,39.3,spoiled
4.2,1.63,2.19,5.05,1.32,41.96,64.47,1.11,17.69,4.17,83.0,39.3,spoiled
4.2,1.63,2.17,5.07,1.35,42.8,62.53,1.09,17.47,4.27,82.9,39.3,spoiled
4.2,1.62,2.19,5.07,1.35,41.69,64.47,1.11,17.17,4.31,83.0,39.3,spoiled
4.24,1.63,2.19,5.07,1.35,41.96,64.47,1.08,17.03,4.29,83.0,39.3,spoiled
4.18,1.63,2.19,5.07,1.32,42.52,64.47,1.1,17.1,4.27,83.0,39.3,spoiled
4.2,1.62,2.19,5.07,1.32,42.52,63.81,1.09,17.03,4.31,83.0,39.3,spoiled
4.18,1.63,2.19,5.07,1.31,41.96,64.47,1.08,17.17,4.27,83.0,39.4,spoiled
4.2,1.64,2.19,5.07,1.35,41.96,65.83,1.1,17.25,4.27,83.0,39.3,spoiled
4.2,1.61,2.17,5.07,1.32,42.24,62.53,1.08,17.17,4.29,82.9,39.3,spoiled
4.18,1.62,2.19,5.07,1.35,42.8,64.47,1.1,17.32,4.21,82.9,39.4,spoiled
4.2,1.63,2.19,5.07,1.32,41.96,64.47,1.11,17.39,4.23,83.0,39.3,spoiled
4.18,1.63,2.17,5.07,1.32,42.8,62.53,1.09,17.32,4.25,83.0,39.3,spoiled
4.18,1.62,2.19,5.1,1.32,42.52,64.47,1.1,17.03,4.25,82.9,39.3,spoiled
4.2,1.62,2.19,5.07,1.32,41.96,63.81,1.09,16.96,4.29,82.9,39.3,spoiled
4.24,1.63,2.17,5.07,1.35,43.08,62.53,1.1,16.96,4.29,82.9,39.4,spoiled
4.22,1.63,2.17,5.07,1.35,42.8,63.16,1.08,16.96,4.31,82.9,39.4,spoiled
4.18,1.63,2.19,5.14,1.32,41.96,62.53,1.08,16.88,4.31,82.9,39.3,spoiled
4.2,1.64,2.17,5.1,1.32,43.08,62.53,1.11,17.03,4.27,83.0,39.4,spoiled
4.24,1.63,2.17,5.07,1.32,42.8,62.53,1.1,17.03,4.33,83.0,39.4,spoiled
4.22,1.63,2.17,5.07,1.32,43.36,63.16,1.09,16.88,4.27,83.0,39.4,spoiled
4.2,1.63,2.19,5.1,1.34,43.36,63.16,1.11,16.81,4.21,82.9,39.4,spoiled
4.24,1.63,2.17,5.07,1.32,42.8,62.53,1.08,17.03,4.29,82.9,39.4,spoiled
4.2,1.63,2.2,5.1,1.35,42.8,62.53,1.09,16.88,4.27,82.9,39.4,spoiled
4.22,1.62,2.19,5.12,1.31,42.52,62.53,1.09,16.96,4.27,82.9,39.4,spoiled
4.16,1.63,2.2,5.12,1.31,42.52,62.53,1.09,17.17,4.29,82.9,39.4,spoiled
4.18,1.61,2.19,5.1,1.32,42.52,63.16,1.09,17.03,4.31,83.0,39.4,spoiled
4.2,1.64,2.17,5.12,1.32,43.36,62.53,1.08,9.79,4.31,83.0,39.4,spoiled
4.22,1.94,2.17,5.07,1.34,43.36,63.16,1.11,11.09,4.33,82.9,39.4,spoiled
4.18,1.64,2.17,5.1,1.34,43.08,62.53,1.1,12.74,4.29,82.8,39.4,spoiled
4.2,1.63,2.19,5.14,1.31,43.36,63.16,1.08,10.71,4.33,82.6,39.3,spoiled
4.24,1.62,2.17,5.12,1.35,43.08,62.53,1.1,11.91,4.33,82.4,39.3,spoiled
4.24,1.64,2.13,5.25,1.35,43.36,62.53,1.1,12.15,4.33,82.5,39.4,spoiled
4.24,1.64,2.17,5.16,1.37,43.36,62.53,1.1,10.84,4.29,82.7,39.3,spoiled
4.24,1.62,2.17,5.16,1.37,42.52,61.9,1.11,12.19,4.25,82.8,39.2,spoiled
4.24,1.64,2.2,5.23,1.37,43.08,61.28,1.09,13.58,4.33,82.9,39.3,spoiled
4.24,1.64,2.2,5.25,1.34,42.52,61.28,1.09,14.26,4.31,83.1,39.2,spoiled
4.24,1.64,2.19,5.19,1.36,42.52,64.47,1.1,15.03,4.35,83.3,39.2,spoiled
4.24,1.64,2.17,5.19,1.36,42.52,62.53,1.08,15.34,4.27,83.5,39.2,spoiled
4.24,1.63,2.17,5.19,1.35,42.8,61.9,1.11,15.73,4.37,83.5,39.2,spoiled
4.22,1.62,2.19,5.19,1.36,43.36,61.28,1.09,16.12,4.33,83.6,39.2,spoiled
4.24,1.66,2.2,5.21,1.34,43.36,60.68,1.1,16.6,4.33,83.6,39.2,spoiled
4.22,1.66,2.19,5.16,1.34,59.49,61.9,1.11,16.74,4.31,83.5,39.2,spoiled
4.24,1.64,2.2,5.19,1.35,67.7,61.9,1.09,17.25,4.35,83.5,39.2,spoiled
4.22,1.64,2.2,5.16,1.35,68.95,60.68,1.1,17.54,4.35,83.6,39.2,spoiled
4.28,1.67,2.2,5.21,1.3,67.09,61.28,1.09,17.54,4.35,83.6,39.2,spoiled
4.24,1.64,2.2,5.19,1.32,70.23,61.28,1.09,17.54,4.31,83.5,39.2,spoiled
4.26,1.64,2.17,5.19,1.3,66.5,60.68,1.11,17.69,4.29,83.4,39.2,spoiled
4.26,1.62,2.19,5.16,1.31,67.09,62.53,1.11,17.77,4.39,83.5,39.2,spoiled
4.26,1.64,2.19,5.16,1.31,67.09,62.53,1.09,17.69,4.21,83.6,39.2,spoiled
4.26,1.63,2.2,5.16,1.31,67.7,61.9,1.09,15.66,4.25,83.6,39.4,spoiled
4.26,1.66,2.2,5.19,1.3,68.95,62.53,1.11,16.12,4.29,83.6,39.2,spoiled
4.26,1.66,2.2,5.19,1.3,68.95,61.9,1.11,16.4,4.33,83.6,39.2,spoiled
4.24,1.62,2.17,5.16,1.28,66.5,61.28,1.09,16.74,4.29,83.7,39.2,spoiled
4.24,1.62,2.2,5.19,1.3,68.95,60.68,1.12,16.81,4.33,83.6,39.2,spoiled
4.24,1.64,2.2,5.16,1.3,67.09,61.28,1.1,16.96,4.31,83.6,39.2,spoiled
4.24,1.66,2.19,5.16,1.3,66.5,61.28,1.11,17.03,4.31,83.6,39.2,spoiled
4.26,1.66,2.17,5.16,1.31,66.5,61.28,1.1,17.25,4.39,83.5,39.2,spoiled
4.22,1.63,2.2,5.21,1.3,67.09,60.68,1.11,17.32,4.33,83.4,39.2,spoiled
4.24,1.66,2.2,5.19,1.3,67.09,60.68,1.12,17.54,4.35,83.5,39.2,spoiled
4.22,1.64,2.14,5.67,1.32,68.32,61.9,1.11,14.61,4.33,83.5,39.2,spoiled
4.24,1.64,2.2,5.19,1.31,67.7,60.68,1.11,15.66,4.33,83.6,39.3,spoiled
4.26,1.64,2.17,5.14,1.31,67.09,60.68,1.09,16.33,4.35,83.6,39.2,spoiled
4.24,1.62,2.19,5.21,1.32,63.64,60.09,1.11,16.88,4.35,83.6,39.2,spoiled
4.22,1.62,2.2,5.19,1.31,68.95,61.9,1.11,17.03,4.35,83.6,39.1,spoiled
4.26,1.64,2.17,5.16,1.3,67.09,60.09,1.09,17.39,4.35,83.7,39.2,spoiled
4.24,1.64,2.17,5.12,1.32,67.09,60.09,1.1,17.54,4.37,83.7,39.2,spoiled
4.18,1.64,2.19,5.12,1.31,67.09,60.68,1.09,17.84,4.33,83.6,39.2,spoiled
4.24,1.64,2.19,5.12,1.32,67.09,61.9,1.09,17.92,4.33,83.6,39.3,spoiled
