MQ136,MQ137,MQ5,MQ8,Humidity,Temperature,Label
40.99,19.16,12.96,31.13,52.5,26.3,reject
41.5,19.07,13.04,31.26,52.7,26.3,reject
41.24,18.59,12.74,30.8,52.7,26.3,reject
41.24,18.75,12.92,30.98,52.8,26.3,reject
41.5,19.16,13.04,31.29,52.5,26.3,reject
41.24,19.07,12.98,31.14,52.6,26.3,reject
40.99,19.16,13.0,31.16,52.8,26.3,reject
40.48,18.83,12.86,31.04,52.8,26.3,reject
40.99,18.91,12.95,31.15,52.9,26.3,reject
40.48,18.99,12.9,31.12,53.0,26.3,reject
41.5,18.91,12.98,31.13,52.7,26.3,reject
41.24,18.59,12.86,30.96,52.8,26.3,reject
41.24,18.91,12.69,30.69,52.6,26.3,reject
41.76,18.99,12.74,30.87,52.5,26.3,reject
41.5,18.83,12.74,30.69,52.4,26.3,reject
40.99,19.16,12.98,31.14,52.8,26.3,reject
41.76,18.99,12.74,30.72,52.4,26.3,reject
41.5,18.91,12.74,30.7,52.4,26.3,reject
40.99,18.67,12.7,30.74,52.8,26.3,reject
41.76,19.07,13.04,31.33,52.5,26.3,reject
40.99,18.67,12.63,30.69,52.9,26.3,reject
41.24,19.07,13.04,31.16,52.7,26.3,reject
40.99,18.75,12.8,30.89,52.2,26.3,reject
41.5,19.07,13.03,31.19,52.8,26.3,reject
40.99,18.91,12.94,31.14,52.9,26.3,reject
40.48,19.16,12.92,31.14,53.1,26.3,reject
40.99,18.51,12.7,30.78,53.0,26.3,reject
40.99,18.51,12.74,30.9,52.9,26.3,reject
40.48,18.83,12.75,30.89,52.8,26.3,reject
41.5,18.83,12.74,30.69,52.6,26.3,reject
41.24,18.83,12.68,30.68,52.7,26.3,reject
41.5,18.75,12.74,30.69,52.5,26.3,reject
41.5,18.59,12.74,30.7,52.6,26.3,reject
40.99,18.59,12.74,30.77,52.7,26.3,reject
41.5,18.67,12.74,30.69,52.5,26.3,reject
41.5,18.59,12.73,30.69,52.4,26.3,reject
41.5,18.59,12.8,30.9,52.7,26.3,reject
41.5,18.99,12.74,30.77,52.5,26.3,reject
40.99,19.16,12.93,31.1,52.5,26.3,reject
41.24,18.51,12.79,30.85,52.8,26.3,reject
40.73,19.07,12.86,31.06,52.7,26.3,reject
40.99,18.83,12.68,30.68,52.7,26.3,reject
41.24,19.16,13.03,31.19,52.7,26.3,reject
41.5,18.83,12.74,30.68,52.5,26.3,reject
40.73,19.07,12.91,31.12,52.7,26.3,reject
40.99,19.07,12.97,31.12,52.7,26.3,reject
41.24,19.24,13.04,31.32,52.6,26.3,reject
41.24,18.83,12.65,30.77,52.8,26.3,reject
41.24,18.83,12.74,30.71,52.7,26.3,reject
41.5,18.75,12.74,30.71,52.5,26.3,reject
40.48,18.99,12.86,31.08,52.8,26.3,reject
40.99,18.43,12.74,30.89,52.8,26.3,reject
41.5,19.07,13.04,31.22,52.5,26.3,reject
40.99,18.51,12.66,30.7,52.9,26.3,reject
41.24,18.67,12.91,31.05,52.9,26.3,reject
41.5,18.75,12.73,30.68,52.5,26.3,reject
40.99,18.43,12.69,30.74,53.0,26.3,reject
41.24,18.75,12.7,30.76,52.7,26.3,reject
41.5,18.99,12.74,30.73,52.3,26.3,reject
41.76,18.91,12.74,30.73,52.3,26.3,reject
41.5,19.07,12.74,30.79,52.3,26.3,reject
40.73,18.43,12.74,30.9,53.0,26.3,reject
41.5,18.99,12.74,30.69,52.5,26.3,reject
41.5,18.51,12.79,30.88,52.5,26.3,reject
40.99,18.99,12.98,31.23,53.0,26.3,reject
41.5,18.67,12.74,30.79,52.5,26.3,reject
41.5,18.83,12.73,30.69,52.4,26.3,reject
41.24,18.99,12.92,31.06,52.3,26.3,reject
40.99,18.75,12.68,30.7,52.7,26.3,reject
41.24,19.16,12.99,31.19,52.5,26.3,reject
40.99,18.91,12.68,30.75,52.8,26.3,reject
40.99,19.07,12.91,30.97,52.5,26.3,reject
41.24,18.51,12.79,30.88,52.6,26.3,reject
41.5,18.83,12.74,30.78,52.4,26.3,reject
41.24,19.07,12.98,31.34,53.0,26.3,reject
40.99,18.91,12.69,30.81,52.8,26.3,reject
40.99,19.16,12.98,31.11,52.5,26.3,reject
41.24,18.75,12.74,30.7,52.7,26.3,reject
40.99,19.07,12.98,31.27,53.0,26.3,reject
41.5,19.07,13.03,31.17,52.6,26.3,reject
41.5,18.67,12.74,30.68,52.5,26.3,reject
40.48,18.83,12.8,30.9,52.7,26.3,reject
41.76,18.99,12.98,31.13,52.5,26.3,reject
40.99,18.51,12.69,30.75,52.8,26.3,reject
41.24,19.07,13.01,31.26,52.8,26.3,reject
41.5,19.07,12.75,30.73,52.5,26.3,reject
40.99,18.51,12.68,30.77,52.9,26.3,reject
40.99,18.67,12.69,30.78,52.8,26.3,reject
40.99,18.59,12.69,30.84,52.9,26.3,reject
40.99,18.59,12.64,30.68,53.0,26.3,reject
41.5,18.99,12.69,30.69,52.6,26.3,reject
40.99,19.07,12.98,31.14,52.5,26.3,reject
41.24,19.16,12.99,31.18,52.5,26.3,reject
41.24,18.67,12.74,30.86,52.8,26.3,reject
41.24,18.59,12.8,30.9,52.5,26.3,reject
41.5,18.91,12.74,30.75,52.4,26.3,reject
41.24,18.51,12.81,30.9,52.6,26.3,reject
41.24,18.59,12.8,30.92,52.7,26.3,reject
40.99,19.16,12.92,31.08,52.5,26.3,reject
41.24,18.59,12.8,30.88,52.6,26.3,reject
40.99,19.07,12.98,31.31,53.0,26.3,reject
40.99,18.43,12.74,30.88,52.8,26.3,reject
40.99,18.83,12.69,30.69,52.7,26.3,reject
41.24,18.67,12.86,30.97,52.8,26.3,reject
41.24,19.16,13.0,31.19,52.5,26.3,reject
41.5,18.99,12.75,30.83,52.5,26.3,reject
40.99,19.16,13.0,31.22,52.8,26.3,reject
40.99,18.35,12.74,30.8,52.8,26.3,reject
41.5,19.07,13.04,31.28,52.7,26.3,reject
40.99,19.07,12.95,31.14,52.7,26.3,reject
41.24,18.59,12.85,30.9,52.8,26.3,reject
40.99,18.91,12.68,30.78,52.8,26.3,reject
41.5,18.83,12.74,30.84,52.4,26.3,reject
40.99,18.99,12.89,30.96,52.5,26.3,reject
41.5,18.67,12.91,30.97,52.5,26.3,reject
41.5,18.99,12.74,30.76,52.5,26.3,reject
40.99,19.16,12.98,31.14,52.5,26.3,reject
41.24,18.67,12.68,30.69,52.7,26.3,reject
40.73,18.99,12.92,31.17,53.1,26.3,reject
41.5,18.91,12.74,30.69,52.4,26.3,reject
40.48,18.91,12.81,31.0,52.8,26.3,reject
40.99,19.16,12.98,31.14,52.7,26.3,reject
41.5,18.91,12.74,30.72,52.4,26.3,reject
41.24,18.51,12.74,30.8,52.6,26.3,reject
40.99,19.16,12.98,31.16,52.5,26.3,reject
41.5,19.07,13.04,31.28,52.6,26.3,reject
41.24,18.75,12.74,30.75,52.6,26.3,reject
40.99,19.16,12.92,31.09,52.3,26.3,reject
40.73,18.99,12.86,30.91,52.5,26.3,reject
40.73,18.99,12.86,31.02,52.6,26.3,reject
40.48,18.91,12.89,31.07,52.8,26.3,reject
41.24,19.16,13.04,31.25,52.8,26.3,reject
41.24,18.67,12.68,30.69,52.7,26.3,reject
41.24,18.59,12.74,30.9,52.7,26.3,reject
40.48,19.07,12.91,31.12,53.0,26.3,reject
40.99,18.59,12.69,30.72,52.9,26.3,reject
41.5,18.75,12.77,30.87,52.5,26.3,reject
41.5,18.67,12.74,30.74,52.4,26.3,reject
41.24,18.91,12.74,30.73,52.7,26.3,reject
40.99,18.51,12.8,30.9,52.9,26.3,reject
40.99,19.16,12.97,31.09,52.5,26.3,reject
41.5,18.83,12.74,30.71,52.4,26.3,reject
40.99,18.51,12.74,30.86,52.9,26.3,reject
41.24,18.75,12.69,30.69,52.7,26.3,reject
41.5,19.16,13.04,31.26,52.6,26.3,reject
40.99,18.99,12.92,31.08,52.5,26.3,reject
40.48,18.83,12.8,30.9,52.6,26.3,reject
41.5,18.99,12.74,30.71,52.6,26.3,reject
40.99,18.67,12.68,30.71,52.9,26.3,reject
40.99,19.07,12.98,31.15,52.8,26.3,reject
40.99,18.51,12.86,30.93,52.8,26.3,reject
41.24,18.75,12.69,30.69,52.7,26.3,reject
41.5,18.67,12.74,30.78,52.5,26.3,reject
40.73,18.99,12.93,31.12,52.6,26.3,reject
41.24,18.59,12.74,30.69,52.7,26.3,reject
40.48,19.07,12.91,31.13,53.0,26.3,reject
41.5,18.91,12.75,30.79,52.5,26.3,reject
41.24,19.16,12.98,31.25,52.5,26.3,reject
41.5,18.91,12.74,30.73,52.4,26.3,reject
41.5,18.91,12.74,30.69,52.6,26.3,reject
41.24,18.91,12.68,30.76,52.9,26.3,reject
41.5,18.67,12.74,30.74,52.6,26.3,reject
40.99,19.07,12.98,31.26,52.9,26.3,reject
40.73,18.99,12.9,30.96,52.5,26.3,reject
40.99,18.83,12.68,30.75,52.9,26.3,reject
41.5,18.83,12.74,30.71,52.5,26.3,reject
40.99,19.16,12.98,31.15,52.8,26.3,reject
41.24,18.59,12.74,30.85,52.6,26.3,reject
41.5,18.99,12.74,30.75,52.5,26.3,reject
41.5,18.83,12.74,30.77,52.6,26.3,reject
40.48,18.99,12.9,31.13,52.9,26.3,reject
41.5,18.67,12.8,30.87,52.5,26.3,reject
41.5,18.99,12.74,30.74,52.3,26.3,reject
40.99,19.07,12.92,31.08,52.5,26.3,reject
41.5,18.83,12.74,30.68,52.5,26.3,reject
40.99,18.75,12.66,30.73,52.9,26.3,reject
41.5,18.67,12.74,30.73,52.5,26.3,reject
41.5,18.99,13.0,31.22,52.5,26.3,reject
40.48,18.91,12.85,31.0,53.0,26.3,reject
40.73,19.16,12.91,31.03,52.5,26.3,reject
41.5,18.59,12.86,30.91,52.5,26.3,reject
40.48,18.83,12.74,30.91,52.7,26.3,reject
41.24,19.07,13.03,31.25,52.7,26.3,reject
41.24,19.07,12.95,31.13,52.4,26.3,reject
41.24,18.51,12.74,30.9,52.8,26.3,reject
40.48,19.16,12.9,31.13,52.9,26.3,reject
40.99,18.43,12.68,30.72,52.8,26.3,reject
40.23,18.99,12.86,31.05,53.0,26.3,reject
41.76,19.07,12.74,30.85,52.3,26.3,reject
40.99,19.24,12.94,31.13,52.6,26.3,reject
40.99,18.99,12.94,31.17,53.1,26.3,reject
40.99,18.67,12.7,30.88,52.9,26.3,reject
41.5,19.16,13.04,31.23,52.7,26.3,reject
41.5,18.67,12.92,31.04,52.5,26.3,reject
40.99,18.91,12.94,31.23,53.0,26.3,reject
40.48,18.83,12.8,30.87,52.5,26.3,reject
41.24,19.07,12.98,31.19,52.5,26.3,reject
41.24,19.07,12.99,31.16,52.8,26.3,reject
41.5,18.99,12.99,31.3,52.5,26.3,reject
41.24,18.99,12.98,31.16,52.8,26.3,reject
40.73,18.91,12.88,30.97,52.7,26.3,reject
40.73,18.43,12.68,30.7,53.1,26.3,reject
41.24,18.51,12.8,30.87,52.6,26.3,reject
41.5,18.67,12.74,30.9,52.7,26.3,reject
41.5,18.51,12.79,30.89,52.5,26.3,reject
41.24,18.59,12.8,30.89,52.5,26.3,reject
40.99,18.51,12.74,30.89,53.0,26.3,reject
40.99,19.16,12.99,31.24,52.7,26.3,reject
41.5,19.07,12.74,30.7,52.6,26.3,reject
41.5,18.83,12.74,30.72,52.5,26.3,reject
40.99,18.59,12.74,30.9,52.8,26.3,reject
41.24,19.07,12.98,31.15,52.5,26.3,reject
40.99,19.16,12.92,31.05,52.5,26.3,reject
41.24,18.99,12.98,31.22,52.9,26.3,reject
41.5,18.91,12.74,30.71,52.5,26.3,reject
41.5,18.91,12.74,30.73,52.5,26.3,reject
41.24,18.83,12.74,30.77,52.7,26.3,reject
40.99,18.51,12.8,30.91,52.9,26.3,reject
41.24,18.83,12.74,30.78,52.7,26.3,reject
40.99,19.07,12.97,31.11,52.6,26.3,reject
41.5,18.91,12.74,30.75,52.5,26.3,reject
40.99,18.91,12.85,30.92,52.2,26.3,reject
40.99,18.75,12.68,30.75,52.9,26.3,reject
41.5,18.99,13.0,31.13,52.7,26.3,reject
41.24,18.75,12.74,30.82,52.7,26.3,reject
41.24,18.75,12.68,30.69,52.7,26.3,reject
41.5,18.99,13.02,31.23,52.5,26.3,reject
40.99,18.67,12.68,30.69,52.8,26.3,reject
40.99,18.59,12.91,31.06,52.8,26.3,reject
40.99,18.51,12.81,30.93,53.1,26.3,reject
41.5,18.75,12.74,30.68,52.4,26.3,reject
41.24,19.07,12.98,31.14,52.7,26.3,reject
41.5,18.99,12.74,30.75,52.6,26.3,reject
41.24,18.99,12.98,31.16,52.5,26.3,reject
40.99,19.07,12.95,31.13,52.7,26.3,reject
40.48,19.07,12.88,31.12,52.9,26.3,reject
41.76,18.99,12.74,30.79,52.4,26.3,reject
41.5,18.75,12.74,30.7,52.6,26.3,reject
40.48,18.99,12.85,31.0,52.8,26.3,reject
40.99,18.99,12.98,31.16,52.8,26.3,reject
40.73,18.99,12.86,30.92,52.6,26.3,reject
40.99,18.75,12.68,30.72,52.9,26.3,reject
40.99,18.99,12.97,31.14,53.1,26.3,reject
40.99,19.24,12.98,31.17,52.8,26.3,reject
40.99,18.99,12.99,31.16,52.9,26.3,reject
41.24,18.91,12.7,30.73,52.7,26.3,reject
40.99,19.07,12.97,31.13,52.7,26.3,reject
41.5,18.75,12.74,30.88,52.6,26.3,reject
41.5,18.91,12.74,30.69,52.6,26.3,reject
41.5,19.16,13.04,31.28,52.7,26.3,reject
40.73,19.16,12.96,31.27,53.0,26.3,reject
41.5,18.75,12.74,30.75,52.4,26.3,reject
41.24,18.59,12.86,30.94,52.8,26.3,reject
40.99,18.99,12.88,31.03,52.3,26.3,reject
40.48,18.83,12.81,30.97,52.9,26.3,reject
40.73,18.99,12.87,30.96,52.6,26.3,reject
40.99,18.43,12.73,30.84,52.8,26.3,reject
41.24,18.83,12.97,31.13,52.8,26.3,reject
40.99,18.99,12.92,31.11,52.4,26.3,reject
40.99,19.07,12.92,31.09,52.5,26.3,reject
41.24,18.67,12.74,30.88,52.6,26.3,reject
40.99,19.07,12.98,31.14,52.8,26.3,reject
41.5,18.83,12.74,30.71,52.5,26.3,reject
41.5,18.67,12.74,30.7,52.5,26.3,reject
40.99,18.51,12.74,30.87,52.9,26.3,reject
40.99,18.51,12.68,30.69,52.9,26.3,reject
41.24,18.83,12.69,30.68,52.6,26.3,reject
41.24,19.16,13.04,31.33,52.5,26.3,reject
41.76,18.99,13.02,31.29,52.5,26.3,reject
41.24,18.83,12.65,30.69,52.9,26.3,reject
40.73,19.07,12.91,31.03,52.6,26.3,reject
41.24,18.59,12.74,30.73,52.6,26.3,reject
41.5,18.75,12.74,30.69,52.5,26.3,reject
41.5,18.67,12.74,30.7,52.4,26.3,reject
40.99,18.59,12.7,30.76,52.9,26.3,reject
41.24,18.91,12.96,31.22,53.0,26.3,reject
40.99,18.59,12.67,30.69,52.9,26.3,reject
41.24,18.75,12.74,30.82,52.7,26.3,reject
41.5,18.91,12.74,30.72,52.5,26.3,reject
40.48,18.99,12.86,31.09,53.0,26.3,reject
40.99,18.99,12.96,31.16,53.0,26.3,reject
41.5,18.75,12.74,30.69,52.6,26.3,reject
40.99,18.43,12.74,30.81,53.0,26.3,reject
40.99,18.99,12.92,31.13,53.1,26.3,reject
40.99,19.07,12.98,31.13,52.5,26.3,reject
41.76,19.07,12.74,30.81,52.5,26.3,reject
41.5,18.59,12.74,30.73,52.5,26.3,reject
41.24,18.67,12.7,30.8,52.7,26.3,reject
41.24,18.75,12.7,30.7,52.6,26.3,reject
41.5,18.59,12.8,30.9,52.5,26.3,reject
40.99,18.59,12.74,30.88,53.1,26.3,reject
41.76,18.99,12.74,30.74,52.5,26.3,reject
41.5,18.75,12.74,30.71,52.5,26.3,reject
40.99,18.51,12.73,30.75,52.8,26.3,reject
41.24,18.83,12.69,30.67,52.6,26.3,reject
40.99,18.99,12.95,31.25,53.0,26.3,reject
41.5,18.75,12.74,30.7,52.6,26.3,reject
40.99,18.51,12.74,30.87,53.0,26.3,reject
41.24,18.59,12.74,30.73,52.7,26.3,reject
41.5,18.83,12.7,30.69,52.3,26.3,reject
40.73,18.99,12.92,31.15,53.1,26.3,reject
40.73,18.51,12.74,30.9,53.0,26.3,reject
41.5,19.16,13.04,31.31,52.6,26.3,reject
40.99,18.75,12.65,30.7,52.9,26.3,reject
41.24,18.75,12.92,31.12,52.9,26.3,reject
41.5,18.99,12.74,30.81,52.5,26.3,reject
41.24,18.75,12.72,30.69,52.6,26.3,reject
40.73,18.59,12.68,30.68,52.8,26.3,reject
40.73,19.07,12.87,31.05,52.6,26.3,reject
41.5,18.83,12.74,30.71,52.5,26.3,reject
41.76,18.99,12.74,30.81,52.4,26.3,reject
41.24,18.67,12.7,30.74,52.7,26.3,reject
41.5,18.75,12.92,31.02,52.7,26.3,reject
40.73,18.43,12.74,30.87,53.1,26.3,reject
41.5,19.07,12.74,30.7,52.6,26.3,reject
40.99,18.43,12.69,30.69,52.9,26.3,reject
41.5,18.83,12.74,30.74,52.5,26.3,reject
41.24,18.83,12.71,30.71,52.7,26.3,reject
41.24,18.91,12.68,30.84,52.9,26.3,reject
40.48,19.07,12.86,31.09,52.9,26.3,reject
41.5,18.67,12.7,30.69,52.3,26.3,reject
41.24,18.51,12.85,30.91,52.7,26.3,reject
40.73,19.07,12.86,31.04,52.7,26.3,reject
40.73,18.75,12.8,30.91,52.5,26.3,reject
40.73,18.99,12.92,31.14,52.9,26.3,reject
40.73,19.16,12.92,31.15,53.0,26.3,reject
40.48,19.07,12.86,31.04,52.7,26.3,reject
41.5,19.07,12.74,30.84,52.5,26.3,reject
40.48,18.91,12.86,31.04,52.8,26.3,reject
40.99,18.83,12.86,30.97,52.3,26.3,reject
41.5,18.75,12.74,30.75,52.4,26.3,reject
40.99,18.67,12.86,31.04,53.0,26.3,reject
41.24,18.83,12.94,31.08,52.8,26.3,reject
41.24,19.07,12.96,31.12,52.4,26.3,reject
41.24,18.67,12.74,30.89,52.7,26.3,reject
41.5,18.91,12.74,30.7,52.5,26.3,reject
40.99,18.51,12.74,30.88,52.8,26.3,reject
40.99,18.67,12.68,30.82,52.8,26.3,reject
41.5,18.83,12.74,30.7,52.5,26.3,reject
40.99,19.07,12.98,31.24,52.9,26.3,reject
41.24,18.51,12.8,30.9,52.8,26.3,reject
41.24,18.75,12.68,30.68,52.7,26.3,reject
41.24,18.99,13.03,31.19,52.9,26.3,reject
40.23,18.99,12.86,31.0,53.0,26.3,reject
41.5,18.51,12.8,30.88,52.5,26.3,reject
40.99,19.07,12.97,31.16,52.5,26.3,reject
40.99,18.51,12.68,30.74,52.8,26.3,reject
41.5,18.99,12.98,31.25,52.5,26.3,reject
41.24,18.67,12.74,30.9,52.8,26.3,reject
40.99,18.75,12.68,30.68,52.7,26.3,reject
40.99,18.83,12.68,30.73,52.8,26.3,reject
40.99,18.99,12.69,30.85,52.8,26.3,reject
40.99,18.75,12.68,30.8,53.0,26.3,reject
41.24,19.16,13.02,31.27,52.7,26.3,reject
41.24,18.59,12.86,30.9,52.8,26.3,reject
40.48,19.07,12.88,31.12,53.0,26.3,reject
40.99,18.51,12.74,30.87,52.8,26.3,reject
40.73,19.16,12.92,31.12,52.7,26.3,reject
40.48,18.99,12.85,30.99,52.8,26.3,reject
40.99,19.07,12.93,31.11,52.5,26.3,reject
41.5,18.75,12.75,30.79,52.5,26.3,reject
41.24,18.99,12.98,31.18,52.8,26.3,reject
41.24,19.07,12.97,31.13,52.5,26.3,reject
40.48,18.99,12.86,31.04,52.9,26.3,reject
40.99,19.07,12.98,31.17,52.7,26.3,reject
41.24,18.67,12.86,30.9,52.8,26.3,reject
41.24,18.83,12.74,30.71,52.6,26.3,reject
41.24,19.16,13.03,31.22,52.6,26.3,reject
40.99,19.16,12.97,31.28,52.9,26.3,reject
40.48,18.75,12.8,30.84,52.5,26.3,reject
40.99,18.59,12.68,30.7,52.8,26.3,reject
41.24,18.91,12.97,31.16,52.9,26.3,reject
41.24,18.91,12.72,30.71,52.7,26.3,reject
40.99,18.91,12.86,30.91,52.4,26.3,reject
41.24,18.75,12.72,30.72,52.7,26.3,reject
40.99,18.83,12.68,30.78,52.9,26.3,reject
41.24,19.07,12.98,31.13,52.5,26.3,reject
41.5,18.83,12.74,30.73,52.6,26.3,reject
40.99,18.59,12.86,30.99,52.9,26.3,reject
41.24,18.91,12.74,30.72,52.7,26.3,reject
41.5,19.07,13.04,31.24,52.6,26.3,reject
41.5,18.75,12.74,30.68,52.5,26.3,reject
40.99,19.16,13.03,31.23,52.7,26.3,reject
40.99,18.75,12.63,30.69,52.9,26.3,reject
40.73,18.99,12.92,31.1,52.7,26.3,reject
40.99,18.75,12.68,30.74,52.8,26.3,reject
40.99,18.43,12.74,30.9,52.9,26.3,reject
40.99,18.67,12.85,31.01,53.0,26.3,reject
41.24,18.67,12.74,30.69,52.7,26.3,reject
40.99,19.07,12.9,30.95,52.5,26.3,reject
40.99,18.91,12.86,30.91,52.3,26.3,reject
41.5,19.07,13.04,31.28,52.6,26.3,reject
41.24,18.91,12.74,30.68,52.6,26.3,reject
41.5,18.75,12.73,30.69,52.5,26.3,reject
40.99,18.67,12.86,31.04,52.9,26.3,reject
41.5,19.07,13.03,31.23,52.5,26.3,reject
41.24,19.16,13.04,31.34,52.9,26.3,reject
41.24,18.59,12.8,30.86,52.8,26.3,reject
41.5,18.59,12.72,30.68,52.4,26.3,reject
40.99,18.67,12.66,30.73,52.9,26.3,reject
40.99,18.91,12.97,31.2,52.9,26.3,reject
40.99,18.99,12.87,31.01,52.5,26.3,reject
41.5,18.75,12.74,30.7,52.5,26.3,reject
40.73,19.07,12.92,31.13,52.9,26.3,reject
40.73,19.07,12.92,31.08,52.7,26.3,reject
40.99,19.16,12.98,31.17,52.8,26.3,reject
41.5,18.51,12.8,30.9,52.5,26.3,reject
41.24,18.51,12.8,30.9,52.5,26.3,reject
41.24,18.51,12.8,30.82,52.8,26.3,reject
41.5,18.75,12.74,30.75,52.5,26.3,reject
40.99,18.51,12.68,30.68,52.8,26.3,reject
41.24,19.07,13.04,31.27,52.6,26.3,reject
40.73,18.99,12.92,31.12,52.5,26.3,reject
40.73,19.16,12.93,31.2,53.1,26.3,reject
40.99,18.99,12.91,31.07,52.4,26.3,reject
40.99,18.91,12.98,31.14,52.9,26.3,reject
40.99,18.67,12.86,31.05,52.9,26.3,reject
41.5,18.83,12.97,31.13,52.5,26.3,reject
40.99,18.59,12.69,30.71,53.0,26.3,reject
40.48,18.99,12.89,31.09,52.7,26.3,reject
40.99,18.59,12.69,30.79,53.0,26.3,reject
40.99,18.75,12.68,30.71,52.8,26.3,reject
41.24,18.83,12.69,30.69,52.7,26.3,reject
41.5,18.75,12.74,30.71,52.5,26.3,reject
41.5,19.07,13.04,31.23,52.7,26.3,reject
41.5,19.16,13.03,31.33,52.5,26.3,reject
40.99,19.16,12.92,31.01,52.5,26.3,reject
40.48,18.99,12.86,30.97,53.0,26.3,reject
41.24,18.59,12.78,30.87,52.7,26.3,reject
41.76,19.16,12.74,30.81,52.3,26.3,reject
40.73,19.07,12.92,31.08,52.6,26.3,reject
40.99,19.07,12.98,31.12,52.6,26.3,reject
40.99,18.91,12.86,30.93,52.3,26.3,reject
40.48,18.99,12.86,31.09,52.7,26.3,reject
41.24,18.83,12.68,30.68,52.7,26.3,reject
41.24,19.07,12.99,31.18,52.5,26.3,reject
40.48,19.07,12.87,31.1,53.0,26.3,reject
41.24,18.51,12.74,30.88,52.7,26.3,reject
41.24,18.83,12.95,31.1,52.8,26.3,reject
40.99,18.83,12.64,30.69,52.9,26.3,reject
40.99,19.07,12.98,31.16,52.8,26.3,reject
41.5,19.07,13.04,31.34,52.5,26.3,reject
40.99,18.99,12.92,31.12,52.5,26.3,reject
40.99,19.07,12.96,31.14,52.5,26.3,reject
40.73,18.91,12.92,31.08,52.6,26.3,reject
41.24,18.83,12.68,30.69,52.7,26.3,reject
41.76,18.91,12.74,30.69,52.3,26.3,reject
40.99,18.67,12.66,30.68,53.0,26.3,reject
41.5,18.83,12.74,30.69,52.5,26.3,reject
41.5,19.07,13.03,31.32,52.5,26.3,reject
41.24,18.83,12.69,30.69,52.7,26.3,reject
40.99,19.16,12.92,31.07,52.3,26.3,reject
41.5,18.83,12.74,30.83,52.5,26.3,reject
40.73,18.99,12.92,31.14,53.1,26.3,reject
41.5,18.91,12.74,30.73,52.6,26.3,reject
41.5,18.59,12.86,30.9,52.5,26.3,reject
40.73,18.99,12.86,31.04,52.6,26.3,reject
41.5,18.99,12.74,30.78,52.3,26.3,reject
41.24,18.99,12.98,31.19,52.9,26.3,reject
41.5,18.59,12.74,30.81,52.5,26.3,reject
41.5,19.07,13.04,31.24,52.6,26.3,reject
41.24,18.75,12.78,30.9,52.6,26.3,reject
41.5,18.67,12.86,30.94,52.5,26.3,reject
41.24,19.16,13.03,31.33,52.5,26.3,reject
40.99,18.91,12.98,31.19,52.9,26.3,reject
40.99,19.07,12.98,31.13,52.8,26.3,reject
40.73,18.51,12.74,30.89,53.1,26.3,reject
40.99,18.59,12.79,30.91,53.1,26.3,reject
40.73,18.99,12.92,31.13,52.9,26.3,reject
41.24,18.43,12.77,30.9,52.8,26.3,reject
40.99,19.07,12.91,31.03,52.6,26.3,reject
40.73,19.07,12.92,31.13,52.8,26.3,reject
41.24,18.75,12.74,30.75,52.7,26.3,reject
40.73,18.99,12.89,31.0,52.6,26.3,reject
40.48,18.91,12.8,30.92,52.8,26.3,reject
41.24,18.51,12.74,30.73,52.6,26.3,reject
40.73,19.07,12.96,31.13,52.8,26.3,reject
41.24,18.59,12.87,30.95,52.6,26.3,reject
41.5,18.67,12.75,30.84,52.5,26.3,reject
40.99,18.67,12.65,30.69,52.8,26.3,reject
40.99,19.16,12.93,31.11,52.4,26.3,reject
41.5,19.07,13.01,31.24,52.7,26.3,reject
41.24,18.83,12.98,31.14,52.9,26.3,reject
40.99,19.16,13.0,31.16,52.6,26.3,reject
40.99,19.07,12.98,31.16,52.7,26.3,reject
40.99,18.75,12.67,30.69,52.9,26.3,reject
41.24,18.91,12.73,30.69,52.7,26.3,reject
40.73,19.07,12.92,31.11,52.7,26.3,reject
40.99,18.59,12.68,30.71,53.0,26.3,reject
41.5,18.91,12.99,31.14,52.7,26.3,reject
40.99,18.67,12.74,30.88,52.8,26.3,reject
41.5,18.99,12.98,31.17,52.5,26.3,reject
40.99,18.59,12.68,30.69,52.8,26.3,reject
41.24,18.67,12.9,30.94,52.8,26.3,reject
40.73,18.43,12.74,30.9,53.1,26.3,reject
41.24,18.99,12.98,31.27,52.9,26.3,reject
41.5,18.83,12.74,30.68,52.5,26.3,reject
40.73,18.99,12.97,31.15,52.9,26.3,reject
40.99,19.16,12.92,31.05,52.4,26.3,reject
41.5,18.91,12.74,30.71,52.5,26.3,reject
41.24,19.16,13.03,31.25,52.8,26.3,reject
40.73,19.07,12.92,31.13,52.8,26.3,reject
41.5,18.83,12.73,30.7,52.3,26.3,reject
41.5,18.91,12.74,30.88,52.6,26.3,reject
41.5,18.59,12.79,30.9,52.5,26.3,reject
40.99,19.16,13.04,31.25,52.9,26.3,reject
40.73,19.07,12.96,31.14,52.9,26.3,reject
40.73,18.51,12.68,30.69,53.1,26.3,reject
41.5,18.99,12.74,30.79,52.6,26.3,reject
41.76,19.07,12.74,30.78,52.3,26.3,reject
41.5,18.91,12.74,30.7,52.4,26.3,reject
41.5,18.75,12.92,30.98,52.6,26.3,reject
41.24,18.75,12.68,30.69,52.8,26.3,reject
40.99,18.67,12.68,30.69,52.8,26.3,reject
40.48,18.91,12.86,30.99,52.6,26.3,reject
40.99,19.07,12.97,31.23,53.1,26.3,reject
40.99,19.16,12.98,31.13,52.6,26.3,reject
