MQ136,MQ137,MQ5,MQ8,Humidity,Temperature,Label
60.8,31.5,16.97,35.45,38.3,25.3,reject
60.8,31.33,17.0,35.44,38.4,25.3,reject
60.8,31.67,17.01,35.49,38.1,25.4,reject
61.29,32.9,17.26,35.76,38.1,25.3,reject
60.31,31.0,16.93,35.69,38.2,25.3,reject
60.8,31.84,17.09,35.45,38.2,25.4,reject
60.8,32.19,17.03,35.72,38.2,25.3,reject
60.8,31.17,17.02,35.7,38.2,25.4,reject
60.8,31.84,16.93,35.64,37.9,25.3,reject
60.8,32.19,17.07,35.65,38.0,25.4,reject
60.8,31.33,17.01,35.46,38.3,25.3,reject
61.29,32.72,17.4,36.02,38.2,25.3,reject
60.8,31.84,17.03,35.47,38.1,25.3,reject
61.29,32.9,17.29,35.8,38.3,25.3,reject
60.8,31.5,17.2,35.67,38.3,25.4,reject
60.31,31.5,16.86,35.57,37.9,25.3,reject
60.8,32.01,17.09,35.64,38.3,25.3,reject
60.31,31.33,16.99,35.42,38.2,25.4,reject
60.8,31.84,17.02,35.55,38.1,25.4,reject
60.31,31.84,17.07,35.78,38.2,25.3,reject
60.8,31.84,17.07,35.46,38.3,25.4,reject
60.8,32.01,17.02,35.56,38.1,25.3,reject
60.8,31.5,16.88,35.65,38.1,25.3,reject
60.8,32.01,17.18,35.82,38.0,25.3,reject
60.8,31.5,17.02,35.43,38.2,25.4,reject
60.8,31.67,17.12,35.66,38.4,25.3,reject
60.8,31.33,16.97,35.42,38.2,25.4,reject
60.8,32.01,16.94,35.7,37.9,25.3,reject
60.8,31.84,16.96,35.63,38.1,25.3,reject
60.8,32.01,17.09,35.5,38.3,25.4,reject
60.8,32.01,17.02,35.62,38.1,25.4,reject
60.8,32.36,17.04,35.75,37.9,25.3,reject
60.31,31.84,17.02,35.48,38.3,25.3,reject
60.8,31.67,17.03,35.46,38.3,25.4,reject
60.8,32.01,17.0,35.73,37.9,25.3,reject
60.8,31.0,16.93,35.55,38.2,25.4,reject
60.8,31.5,17.03,35.57,38.3,25.3,reject
60.8,31.5,16.97,35.43,38.3,25.3,reject
60.8,32.54,17.19,36.02,37.9,25.3,reject
60.8,33.08,17.28,35.95,38.2,25.3,reject
60.31,31.17,16.93,35.73,38.1,25.3,reject
60.31,31.17,16.93,35.65,38.2,25.3,reject
60.8,31.67,16.91,35.66,38.2,25.3,reject
60.8,31.84,17.11,36.01,37.9,25.3,reject
60.8,32.54,17.2,36.07,37.9,25.3,reject
61.29,32.54,17.38,36.02,38.1,25.4,reject
61.29,31.67,16.95,35.45,38.1,25.4,reject
60.31,30.84,16.85,35.54,38.2,25.3,reject
60.8,31.67,16.93,35.62,38.2,25.3,reject
60.8,31.5,16.93,35.48,38.1,25.4,reject
60.8,31.5,17.01,35.41,38.2,25.4,reject
60.8,32.19,17.07,35.69,38.0,25.4,reject
60.8,31.5,17.02,35.44,38.2,25.4,reject
60.8,32.54,17.35,36.0,38.2,25.3,reject
60.31,31.17,16.93,35.73,37.9,25.3,reject
61.29,32.36,17.2,35.74,38.4,25.4,reject
60.8,31.84,16.94,35.63,38.2,25.3,reject
60.8,31.67,17.04,35.43,38.3,25.4,reject
60.8,31.84,17.04,35.48,38.1,25.3,reject
60.8,31.84,17.02,35.45,38.1,25.3,reject
60.8,32.19,17.19,35.87,38.1,25.4,reject
60.8,32.36,17.38,35.97,38.3,25.4,reject
61.29,33.08,17.38,36.09,38.1,25.4,reject
61.29,31.67,17.02,35.47,38.1,25.3,reject
61.29,33.26,17.31,36.07,37.9,25.3,reject
60.8,31.84,17.02,35.7,38.2,25.3,reject
60.8,31.5,16.93,35.46,38.1,25.4,reject
60.8,31.33,16.85,35.67,37.9,25.3,reject
60.8,31.5,16.95,35.45,38.1,25.3,reject
61.29,31.84,17.11,35.44,38.2,25.4,reject
60.8,32.36,17.38,35.96,38.2,25.4,reject
61.29,32.54,17.38,36.01,38.3,25.4,reject
60.31,31.84,17.22,35.74,38.3,25.3,reject
60.8,31.5,16.91,35.51,38.2,25.3,reject
60.31,31.67,17.11,35.81,38.2,25.3,reject
60.8,31.33,16.91,35.72,38.1,25.3,reject
60.8,31.5,17.03,35.91,37.9,25.3,reject
60.8,32.19,17.2,35.72,38.3,25.3,reject
60.8,31.84,17.02,35.44,38.1,25.3,reject
61.29,32.54,17.37,36.01,38.4,25.3,reject
60.8,31.84,16.93,35.6,37.9,25.3,reject
60.8,32.19,17.13,36.0,38.2,25.3,reject
60.8,31.84,17.04,35.47,38.3,25.3,reject
60.8,31.17,16.95,35.42,38.2,25.4,reject
61.29,32.01,17.07,35.65,38.3,25.3,reject
60.8,31.67,17.01,35.44,38.3,25.3,reject
60.8,31.84,16.93,35.55,38.2,25.3,reject
60.8,32.54,17.31,35.98,38.4,25.3,reject
61.29,33.26,17.4,36.0,38.1,25.3,reject
61.29,32.72,17.38,36.02,38.4,25.3,reject
60.8,31.67,17.05,35.45,38.3,25.4,reject
61.29,33.26,17.34,36.01,38.1,25.3,reject
60.8,32.01,17.02,35.51,38.0,25.4,reject
60.8,32.54,17.29,36.0,38.2,25.4,reject
61.29,32.72,17.45,36.06,38.4,25.3,reject
60.8,31.0,16.94,35.43,38.2,25.4,reject
60.8,32.01,17.02,35.54,38.1,25.4,reject
60.8,31.67,17.28,35.74,38.3,25.4,reject
60.8,31.17,16.94,35.47,38.3,25.3,reject
60.8,31.33,16.97,35.45,38.3,25.3,reject
60.8,31.67,17.0,35.46,38.0,25.4,reject
60.8,31.5,16.86,35.63,37.9,25.3,reject
60.8,32.19,17.21,35.75,38.4,25.3,reject
60.31,31.17,16.85,35.52,38.1,25.3,reject
60.8,32.9,17.43,36.0,38.3,25.3,reject
60.8,31.5,16.91,35.48,38.2,25.3,reject
60.8,32.36,17.37,35.94,38.3,25.4,reject
61.29,31.84,17.29,35.85,38.3,25.4,reject
60.8,31.84,17.12,35.62,38.4,25.4,reject
60.8,31.84,17.03,35.51,38.3,25.3,reject
60.8,31.84,16.95,35.61,38.2,25.3,reject
60.8,31.5,17.12,35.63,38.3,25.4,reject
60.8,31.0,16.93,35.45,38.3,25.3,reject
60.8,32.54,17.36,36.01,38.1,25.3,reject
60.8,32.01,17.02,35.45,38.3,25.3,reject
60.8,32.54,17.19,35.73,38.0,25.4,reject
60.31,31.67,16.85,35.54,37.9,25.3,reject
60.8,31.84,16.93,35.57,38.2,25.3,reject
60.8,31.84,17.11,35.49,38.3,25.4,reject
60.8,31.0,16.89,35.47,38.2,25.4,reject
60.8,31.0,16.99,35.45,38.3,25.4,reject
60.8,33.08,17.38,36.01,38.0,25.4,reject
60.8,31.33,16.94,35.45,38.1,25.3,reject
60.8,32.01,17.11,35.53,38.3,25.3,reject
60.8,32.9,17.37,36.0,38.0,25.4,reject
60.8,33.08,17.37,36.01,38.1,25.4,reject
60.8,31.84,16.95,35.54,38.2,25.4,reject
60.8,31.84,17.08,35.46,38.3,25.4,reject
61.29,32.01,17.11,35.65,38.3,25.3,reject
60.8,32.54,17.27,36.0,38.2,25.3,reject
60.8,31.67,16.94,35.58,38.2,25.4,reject
60.31,31.84,17.11,35.73,38.2,25.4,reject
60.8,32.54,17.05,35.78,37.9,25.3,reject
60.8,31.67,16.95,35.49,38.1,25.4,reject
60.8,31.5,17.07,35.52,38.3,25.3,reject
60.8,31.33,16.97,35.43,38.2,25.4,reject
60.8,32.36,17.37,36.0,38.1,25.3,reject
60.8,32.01,17.2,35.74,38.4,25.3,reject
60.8,31.5,17.05,35.84,38.1,25.3,reject
60.8,31.84,16.94,35.64,38.2,25.3,reject
60.31,31.17,16.92,35.66,38.2,25.3,reject
60.8,31.67,16.94,35.51,38.1,25.4,reject
61.29,32.9,17.29,35.81,38.2,25.4,reject
60.8,31.0,17.08,35.54,38.3,25.4,reject
61.29,31.17,16.94,35.44,38.4,25.4,reject
60.8,31.67,17.11,35.44,38.3,25.4,reject
60.8,31.5,16.89,35.63,38.2,25.3,reject
60.8,32.19,17.02,35.74,37.9,25.3,reject
60.8,32.19,17.02,35.71,38.1,25.3,reject
61.79,31.67,17.04,35.57,38.4,25.4,reject
60.8,31.33,17.01,35.59,38.1,25.3,reject
60.8,31.67,16.97,35.61,38.2,25.3,reject
60.8,32.9,17.2,36.04,37.9,25.3,reject
60.8,31.17,16.92,35.45,38.1,25.3,reject
60.8,32.01,17.1,35.54,38.1,25.3,reject
60.8,31.5,17.02,35.45,38.3,25.3,reject
60.8,31.84,17.03,35.46,38.3,25.3,reject
60.8,32.36,17.11,35.57,38.1,25.3,reject
60.8,32.36,17.28,36.03,38.2,25.3,reject
61.29,32.19,17.38,35.96,38.3,25.4,reject
60.8,32.01,17.02,35.53,38.1,25.4,reject
60.8,31.5,16.9,35.5,38.2,25.4,reject
60.31,31.84,17.2,35.71,38.1,25.3,reject
60.8,32.01,17.08,35.5,38.3,25.3,reject
60.8,31.67,16.93,35.69,38.2,25.3,reject
60.31,31.5,16.85,35.69,37.9,25.3,reject
60.8,31.67,16.94,35.58,38.2,25.3,reject
60.8,31.5,16.93,35.46,38.1,25.4,reject
60.8,31.33,16.94,35.44,38.3,25.3,reject
60.8,31.17,16.85,35.45,38.2,25.3,reject
60.8,31.84,16.97,35.57,38.1,25.3,reject
60.8,32.36,17.3,35.92,38.2,25.3,reject
60.8,32.19,17.26,36.01,38.1,25.3,reject
61.29,33.08,17.39,36.01,38.3,25.3,reject
60.8,31.33,16.96,35.43,38.2,25.4,reject
60.8,31.67,16.93,35.6,38.2,25.3,reject
60.8,31.67,17.01,35.48,38.1,25.3,reject
60.8,31.5,17.03,35.44,38.3,25.4,reject
60.8,32.54,17.32,36.02,38.2,25.4,reject
60.8,32.01,16.93,35.72,37.9,25.3,reject
60.8,33.26,17.56,36.03,38.2,25.4,reject
60.8,31.33,17.01,35.42,38.2,25.4,reject
60.8,31.84,17.11,35.48,38.3,25.4,reject
60.8,32.54,17.29,36.06,38.2,25.3,reject
60.8,31.84,17.11,35.59,38.3,25.4,reject
60.8,31.67,16.91,35.55,37.9,25.3,reject
61.29,32.54,17.38,36.0,38.3,25.4,reject
60.8,32.72,17.38,36.04,38.1,25.3,reject
60.31,31.17,17.01,35.64,38.1,25.3,reject
60.31,31.5,17.19,35.69,38.3,25.4,reject
61.29,32.54,17.22,35.72,38.3,25.4,reject
60.31,31.17,16.85,35.57,38.1,25.3,reject
60.8,31.84,16.98,35.67,38.2,25.3,reject
60.8,31.33,16.85,35.62,37.9,25.3,reject
60.8,31.5,17.02,35.44,38.3,25.4,reject
60.8,33.08,17.32,36.0,37.9,25.4,reject
62.82,32.9,17.29,35.95,38.0,25.4,reject
60.8,32.19,17.19,35.62,38.3,25.4,reject
60.8,31.33,17.02,35.74,38.2,25.3,reject
60.8,31.84,16.93,35.63,37.9,25.3,reject
60.8,31.5,17.06,35.72,38.1,25.3,reject
60.8,32.54,17.27,36.04,37.9,25.3,reject
60.31,31.17,16.85,35.59,37.9,25.3,reject
60.8,32.01,17.02,35.56,38.0,25.4,reject
60.8,32.19,17.2,35.75,38.3,25.3,reject
60.31,31.5,16.88,35.6,38.2,25.3,reject
60.8,32.72,17.38,36.05,38.2,25.4,reject
60.8,31.5,16.91,35.55,38.1,25.3,reject
60.8,31.67,17.01,35.45,38.1,25.3,reject
60.8,32.19,17.03,35.71,38.2,25.3,reject
60.8,31.17,16.89,35.59,38.2,25.3,reject
60.8,31.5,16.91,35.58,38.2,25.3,reject
60.8,32.9,17.39,36.01,38.3,25.3,reject
60.8,32.54,17.38,36.01,38.4,25.4,reject
60.8,32.19,17.09,35.64,38.0,25.4,reject
60.8,32.01,17.01,35.71,38.2,25.3,reject
60.8,32.19,17.04,35.73,38.2,25.3,reject
61.29,32.9,17.37,36.0,38.3,25.3,reject
60.8,31.33,16.93,35.49,38.1,25.3,reject
60.8,31.5,17.02,35.4,38.2,25.4,reject
60.31,31.17,17.11,35.55,38.3,25.4,reject
61.29,33.08,17.48,36.0,38.2,25.4,reject
60.8,31.84,17.02,35.47,38.1,25.3,reject
60.8,32.19,16.95,35.71,37.9,25.3,reject
61.29,32.9,17.37,35.97,38.3,25.3,reject
60.8,31.17,17.02,35.45,38.4,25.3,reject
60.8,31.33,17.02,35.49,38.3,25.3,reject
60.8,31.84,16.92,35.68,37.9,25.3,reject
60.8,31.33,17.01,35.43,38.2,25.4,reject
60.8,31.17,16.93,35.65,38.2,25.3,reject
61.29,32.72,17.38,36.04,38.1,25.4,reject
60.8,32.01,17.11,35.8,38.2,25.3,reject
60.8,32.01,17.13,35.46,38.2,25.4,reject
60.8,31.33,16.93,35.47,38.1,25.4,reject
60.8,31.5,16.86,35.54,38.2,25.3,reject
60.8,31.84,16.97,35.55,38.1,25.3,reject
60.31,32.36,17.11,35.95,38.2,25.3,reject
60.8,32.54,17.2,36.01,38.0,25.3,reject
60.8,31.84,16.93,35.69,37.9,25.3,reject
60.8,32.36,17.21,35.98,38.2,25.4,reject
60.8,31.67,17.06,35.97,37.9,25.3,reject
61.29,32.72,17.29,36.24,37.9,25.4,reject
60.8,31.67,17.11,35.59,38.3,25.4,reject
60.8,31.67,16.93,35.7,38.1,25.3,reject
60.8,31.33,16.94,35.44,38.3,25.3,reject
60.8,31.67,16.97,35.51,38.1,25.4,reject
60.8,32.36,17.31,36.02,38.1,25.3,reject
60.8,31.67,16.93,35.45,38.1,25.4,reject
60.31,31.33,17.11,35.62,38.3,25.3,reject
60.8,33.08,17.29,36.02,37.9,25.3,reject
60.8,31.5,16.93,35.64,38.2,25.3,reject
60.8,31.67,17.02,35.46,38.3,25.3,reject
60.8,32.01,17.05,35.64,38.0,25.4,reject
60.8,33.26,17.34,36.14,37.9,25.3,reject
60.8,31.17,16.93,35.45,38.1,25.3,reject
60.8,31.5,17.03,35.46,38.3,25.4,reject
60.31,31.17,17.0,35.7,38.2,25.3,reject
61.29,32.54,17.38,36.01,38.4,25.4,reject
60.8,31.17,17.11,35.44,38.6,25.4,reject
60.8,31.84,17.2,35.44,38.6,25.3,reject
61.29,31.84,17.38,35.78,38.8,25.3,reject
61.79,33.08,17.56,35.93,38.9,25.3,reject
60.8,31.33,17.11,35.45,38.5,25.3,reject
61.29,31.67,17.26,35.69,38.8,25.3,reject
60.8,31.84,17.1,35.43,38.1,25.4,reject
61.29,32.01,17.21,35.54,38.4,25.3,reject
61.29,31.67,17.29,35.68,38.8,25.3,reject
61.29,31.5,17.11,35.45,38.5,25.4,reject
61.29,31.84,17.19,35.56,38.5,25.3,reject
60.8,32.19,17.35,35.86,38.3,25.3,reject
60.8,31.17,17.29,35.59,39.1,25.3,reject
60.8,31.17,17.18,35.57,38.6,25.3,reject
60.8,31.84,17.29,35.73,38.4,25.3,reject
61.29,32.36,17.48,36.0,38.6,25.4,reject
60.8,31.17,17.11,35.45,38.6,25.4,reject
61.29,31.67,17.2,35.43,39.1,25.3,reject
60.8,31.67,17.11,35.46,38.5,25.4,reject
60.8,32.72,17.48,36.0,38.4,25.4,reject
61.29,33.45,17.56,36.0,38.4,25.3,reject
61.79,32.01,17.22,35.49,38.4,25.3,reject
61.29,32.36,17.47,36.02,38.2,25.4,reject
61.29,32.01,17.2,35.52,38.4,25.3,reject
60.8,32.36,17.47,35.78,38.4,25.3,reject
61.29,33.26,17.43,35.95,38.1,25.4,reject
61.29,31.67,17.2,35.45,38.6,25.3,reject
60.8,31.33,17.06,35.43,38.4,25.3,reject
60.8,32.54,17.49,36.01,38.6,25.3,reject
61.29,31.33,17.06,35.44,38.4,25.3,reject
61.29,31.67,17.11,35.45,38.4,25.3,reject
61.79,32.36,17.56,36.0,38.8,25.3,reject
61.29,31.84,17.29,35.53,38.9,25.3,reject
61.29,32.01,17.2,35.49,38.4,25.3,reject
61.29,32.72,17.28,35.74,38.4,25.3,reject
60.8,31.17,17.12,35.5,38.9,25.3,reject
61.29,31.84,17.23,35.55,38.9,25.3,reject
61.29,32.54,17.47,36.03,38.2,25.3,reject
60.8,31.33,17.11,35.45,38.9,25.3,reject
60.8,31.84,17.19,35.55,38.4,25.3,reject
60.8,31.17,17.19,35.45,39.1,25.3,reject
61.29,31.33,17.11,35.45,38.6,25.3,reject
61.29,31.5,17.19,35.5,38.9,25.3,reject
61.29,32.01,17.29,35.49,39.0,25.3,reject
61.29,31.84,17.2,35.45,38.9,25.3,reject
61.29,32.01,17.21,35.5,38.4,25.3,reject
61.29,31.84,17.29,35.73,38.8,25.3,reject
61.29,32.36,17.46,35.99,38.6,25.3,reject
60.8,31.5,17.19,35.64,38.2,25.3,reject
61.29,31.5,17.12,35.45,38.6,25.3,reject
60.8,31.17,17.11,35.48,38.5,25.3,reject
61.29,32.54,17.48,36.0,38.5,25.3,reject
60.8,32.19,17.46,35.78,39.0,25.3,reject
60.8,31.17,17.12,35.54,38.4,25.3,reject
60.8,32.19,17.11,35.46,38.1,25.4,reject
60.8,32.19,17.39,35.94,38.6,25.4,reject
60.8,31.67,17.11,35.44,38.1,25.3,reject
60.8,32.01,17.32,35.63,38.9,25.3,reject
61.79,32.54,17.47,36.0,38.5,25.3,reject
61.29,31.5,17.2,35.69,38.6,25.3,reject
61.29,32.9,17.56,36.01,38.4,25.4,reject
61.29,31.5,17.15,35.45,38.9,25.3,reject
61.29,32.36,17.38,35.96,38.6,25.3,reject
61.29,33.26,17.47,36.0,38.1,25.4,reject
60.8,31.84,17.11,35.45,38.1,25.4,reject
61.29,31.67,17.11,35.46,38.2,25.3,reject
61.29,32.72,17.61,36.01,38.8,25.3,reject
61.29,32.72,17.48,36.0,38.2,25.3,reject
61.29,32.36,17.56,36.01,38.6,25.3,reject
60.8,32.01,17.39,35.82,39.0,25.3,reject
60.8,31.84,17.2,35.61,38.5,25.3,reject
61.29,31.67,17.09,35.44,38.1,25.3,reject
61.29,32.36,17.51,35.99,39.1,25.3,reject
61.29,32.36,17.56,36.01,39.1,25.3,reject
61.29,31.17,17.11,35.43,38.6,25.3,reject
61.29,31.84,17.11,35.45,38.4,25.3,reject
60.8,31.5,17.11,35.44,38.6,25.3,reject
60.8,31.84,17.12,35.44,38.4,25.3,reject
61.29,33.08,17.57,36.01,38.4,25.3,reject
60.8,31.84,17.11,35.44,38.4,25.3,reject
61.29,32.01,17.52,36.0,39.1,25.3,reject
61.29,31.33,17.32,35.72,39.1,25.3,reject
60.8,31.67,17.3,35.74,38.2,25.3,reject
61.29,32.72,17.47,35.83,38.9,25.3,reject
61.29,32.01,17.29,35.58,38.9,25.3,reject
61.29,31.67,17.11,35.45,38.1,25.3,reject
61.29,31.17,17.11,35.45,38.9,25.3,reject
61.29,31.0,17.07,35.45,38.5,25.3,reject
60.8,31.33,17.1,35.45,38.4,25.3,reject
60.8,31.17,17.08,35.45,38.5,25.3,reject
60.8,31.67,17.18,35.44,38.6,25.3,reject
61.29,31.5,17.11,35.4,38.4,25.3,reject
61.29,31.5,17.11,35.44,38.4,25.3,reject
61.29,31.33,17.08,35.43,38.5,25.3,reject
60.8,31.0,17.03,35.45,38.4,25.3,reject
60.8,31.67,17.2,35.71,38.2,25.3,reject
61.29,32.9,17.45,35.81,38.4,25.4,reject
60.8,31.84,17.3,35.73,38.5,25.3,reject
61.29,32.9,17.36,35.78,38.4,25.3,reject
60.8,32.01,17.37,35.74,38.7,25.3,reject
61.29,31.17,17.19,35.45,39.1,25.3,reject
61.29,32.01,17.13,35.46,38.1,25.3,reject
61.79,33.26,17.46,35.99,38.1,25.3,reject
60.8,31.0,17.11,35.45,38.6,25.3,reject
61.29,31.67,17.19,35.46,38.6,25.3,reject
60.8,31.67,17.11,35.47,38.5,25.3,reject
61.29,31.33,17.2,35.51,38.8,25.3,reject
60.8,31.84,17.22,35.47,38.6,25.3,reject
60.8,32.36,17.38,35.93,38.3,25.3,reject
61.29,31.67,17.11,35.5,38.4,25.3,reject
60.8,32.19,17.29,35.47,38.4,25.3,reject
60.8,32.01,17.25,35.65,38.5,25.3,reject
61.29,32.36,17.27,35.57,38.4,25.3,reject
60.8,31.5,17.12,35.45,38.6,25.3,reject
61.29,31.84,17.2,35.45,38.6,25.3,reject
61.29,32.9,17.57,36.0,38.4,25.3,reject
60.8,32.54,17.48,36.02,38.6,25.3,reject
60.8,31.5,17.11,35.47,38.5,25.3,reject
61.29,32.9,17.63,36.0,38.9,25.3,reject
60.8,31.17,17.07,35.45,38.6,25.3,reject
60.8,31.33,17.03,35.45,38.2,25.3,reject
61.29,33.08,17.49,36.01,38.1,25.3,reject
60.8,31.67,17.11,35.44,38.4,25.3,reject
60.8,31.5,17.11,35.45,38.6,25.3,reject
60.8,31.67,17.12,35.43,38.4,25.3,reject
60.8,32.36,17.39,35.99,38.3,25.3,reject
61.29,33.26,17.56,35.98,38.1,25.4,reject
60.8,31.17,17.08,35.43,38.6,25.3,reject
60.8,31.5,17.08,35.46,38.2,25.3,reject
60.8,31.0,17.2,35.46,39.1,25.3,reject
60.31,31.33,17.07,35.46,38.2,25.4,reject
61.29,32.36,17.47,36.0,38.4,25.3,reject
61.79,30.84,17.11,35.43,39.1,25.3,reject
61.29,31.5,17.14,35.42,38.6,25.3,reject
60.8,31.84,17.2,35.45,38.6,25.3,reject
60.8,31.33,17.11,35.59,38.2,25.4,reject
61.29,31.84,17.19,35.44,38.4,25.3,reject
60.31,31.5,17.19,35.59,38.1,25.4,reject
61.29,31.33,17.19,35.45,39.1,25.3,reject
61.79,33.26,17.58,35.98,38.9,25.3,reject
60.8,31.0,17.03,35.44,38.5,25.3,reject
61.29,31.33,17.11,35.45,38.6,25.3,reject
61.29,33.26,17.44,35.95,38.1,25.4,reject
60.8,31.67,17.09,35.45,38.2,25.4,reject
60.8,30.84,17.12,35.52,38.5,25.3,reject
61.79,32.9,17.5,35.89,38.6,25.3,reject
61.29,31.5,17.18,35.46,38.6,25.3,reject
61.29,31.84,17.2,35.46,38.6,25.3,reject
61.29,32.9,17.56,36.01,38.2,25.4,reject
60.8,31.84,17.37,35.72,38.4,25.3,reject
60.31,32.01,17.27,35.73,38.2,25.4,reject
60.8,33.08,17.51,36.01,38.1,25.4,reject
60.8,31.17,17.11,35.55,38.2,25.4,reject
60.8,31.67,17.11,35.45,38.4,25.3,reject
60.8,31.33,17.03,35.45,38.2,25.3,reject
61.29,32.01,17.22,35.46,38.9,25.3,reject
60.8,32.01,17.13,35.46,38.1,25.3,reject
61.29,31.84,17.2,35.46,38.6,25.3,reject
61.29,32.19,17.37,35.63,38.9,25.3,reject
60.31,31.5,17.2,35.55,38.1,25.4,reject
60.8,31.67,17.26,35.68,38.5,25.3,reject
60.8,31.5,17.11,35.47,38.5,25.3,reject
60.8,31.5,17.11,35.44,38.4,25.3,reject
60.8,31.33,17.07,35.43,38.5,25.3,reject
60.8,31.84,17.1,35.45,38.1,25.4,reject
60.8,31.33,17.05,35.44,38.4,25.3,reject
60.8,31.0,17.2,35.5,39.1,25.3,reject
61.79,32.9,17.57,35.96,38.9,25.3,reject
61.29,33.26,17.65,36.01,38.6,25.3,reject
60.8,31.5,17.11,35.44,38.4,25.3,reject
61.29,32.01,17.52,35.93,39.1,25.3,reject
60.8,31.0,17.1,35.47,38.6,25.3,reject
61.29,31.84,17.2,35.44,38.6,25.3,reject
61.29,31.84,17.11,35.45,38.2,25.4,reject
61.29,31.84,17.22,35.44,39.0,25.3,reject
60.8,31.67,17.19,35.45,38.6,25.3,reject
60.8,31.84,17.29,35.73,38.5,25.3,reject
60.8,32.01,17.38,35.75,38.4,25.4,reject
61.79,33.08,17.44,35.81,38.6,25.3,reject
61.29,32.36,17.47,36.0,38.5,25.3,reject
60.8,31.17,17.03,35.47,38.2,25.3,reject
60.8,31.5,17.09,35.47,38.4,25.3,reject
60.8,31.17,17.1,35.46,38.5,25.3,reject
60.8,31.5,17.18,35.42,39.1,25.3,reject
60.8,31.5,17.11,35.45,38.5,25.3,reject
60.8,31.84,17.11,35.45,38.1,25.4,reject
60.8,31.67,17.08,35.45,38.1,25.4,reject
60.8,32.19,17.47,35.86,38.9,25.3,reject
60.8,31.67,17.11,35.44,38.5,25.4,reject
61.29,32.01,17.2,35.66,38.4,25.3,reject
60.8,31.17,17.17,35.52,38.6,25.3,reject
60.8,31.17,17.11,35.45,38.6,25.3,reject
61.29,33.08,17.64,36.05,38.6,25.3,reject
61.79,33.45,17.66,36.02,38.6,25.3,reject
60.8,31.5,17.18,35.42,38.9,25.3,reject
61.29,32.01,17.29,35.64,38.9,25.3,reject
60.8,31.17,17.08,35.44,38.5,25.3,reject
60.8,31.33,17.11,35.45,38.5,25.3,reject
60.8,31.5,17.1,35.46,38.4,25.3,reject
61.29,32.9,17.62,36.01,38.6,25.3,reject
60.8,31.67,17.27,35.67,38.2,25.3,reject
60.8,31.67,17.29,35.68,38.7,25.3,reject
61.79,33.26,17.48,36.0,38.2,25.3,reject
61.29,32.54,17.47,36.0,38.3,25.3,reject
60.8,32.01,17.38,35.73,39.0,25.3,reject
60.8,32.01,17.2,35.48,38.1,25.3,reject
61.29,31.5,17.2,35.45,38.9,25.3,reject
61.29,32.36,17.51,35.96,39.1,25.3,reject
61.29,32.19,17.48,36.01,38.6,25.3,reject
61.29,31.33,17.2,35.58,38.8,25.3,reject
61.29,31.67,17.2,35.45,38.6,25.3,reject
60.8,32.19,17.45,35.78,38.6,25.3,reject
61.29,31.5,17.2,35.44,39.1,25.3,reject
60.8,32.19,17.37,35.85,38.5,25.3,reject
60.8,31.67,17.1,35.44,38.4,25.3,reject
61.29,33.26,17.56,36.02,38.2,25.3,reject
60.8,31.67,17.2,35.45,38.9,25.3,reject
61.29,31.5,17.19,35.45,38.9,25.3,reject
61.29,31.5,17.2,35.47,38.9,25.3,reject
60.8,31.67,17.11,35.46,38.1,25.3,reject
60.8,31.84,17.29,35.45,38.9,25.3,reject
61.29,31.33,17.07,35.41,38.5,25.4,reject
60.8,31.67,17.28,35.73,38.5,25.3,reject
61.29,31.17,17.2,35.48,39.1,25.3,reject
60.8,31.0,17.1,35.45,38.5,25.3,reject
61.29,31.67,17.11,35.43,38.4,25.3,reject
60.8,32.19,17.38,35.73,38.5,25.4,reject
60.8,31.67,17.09,35.45,38.1,25.3,reject
61.29,31.67,17.2,35.45,38.9,25.3,reject
61.29,32.9,17.47,35.97,38.1,25.4,reject
59.83,32.01,17.28,35.76,38.2,25.3,reject
61.29,31.33,17.29,35.69,38.8,25.3,reject
60.8,31.5,17.11,35.44,38.5,25.3,reject
60.8,31.5,17.19,35.4,39.0,25.3,reject
60.8,31.67,17.11,35.46,38.4,25.3,reject
60.8,32.01,17.38,35.75,38.6,25.3,reject
60.8,31.5,17.08,35.44,38.4,25.3,reject
60.8,31.67,17.25,35.71,38.5,25.3,reject
60.8,32.01,17.19,35.51,38.2,25.3,reject
61.29,32.9,17.38,35.84,38.4,25.4,reject
61.29,32.36,17.51,35.99,38.6,25.3,reject
61.29,32.01,17.12,35.46,38.1,25.3,reject
60.8,31.33,17.2,35.65,38.6,25.4,reject
60.8,31.33,17.03,35.45,38.4,25.3,reject
60.8,31.84,17.12,35.46,38.2,25.4,reject
60.8,31.5,17.19,35.42,38.9,25.3,reject
61.29,31.33,17.09,35.44,38.5,25.3,reject
61.29,32.19,17.45,35.99,38.5,25.3,reject
61.29,31.5,17.11,35.49,38.4,25.3,reject
60.8,31.84,17.14,35.46,38.4,25.3,reject
60.8,31.5,17.06,35.44,38.4,25.3,reject
61.79,31.67,17.11,35.51,38.5,25.3,reject
60.8,31.84,17.19,35.44,38.4,25.3,reject
60.8,31.67,17.12,35.46,38.5,25.3,reject
60.8,31.17,17.23,35.65,38.8,25.3,reject
61.29,31.84,17.2,35.44,38.4,25.3,reject
61.29,32.9,17.52,36.01,38.6,25.4,reject
61.29,31.17,17.18,35.45,39.1,25.3,reject
61.29,31.33,17.04,35.43,38.4,25.3,reject
